date,Actual,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS,Ensemble_Avg,Bandit_Online,frank_wolfe_3_weeks,nnls_3_weeks,ensemble_selection_3_weeks,Bandit_3_weeks,frank_wolfe_3_weeks_weighted,nnls_3_weeks_weighted,ensemble_selection_3_weeks_weighted,frank_wolfe_3_weeks_exponential,nnls_3_weeks_exponential,ensemble_selection_3_weeks_exponential,frank_wolfe_4_weeks,nnls_4_weeks,ensemble_selection_4_weeks,Bandit_4_weeks,frank_wolfe_4_weeks_weighted,nnls_4_weeks_weighted,ensemble_selection_4_weeks_weighted,frank_wolfe_4_weeks_exponential,nnls_4_weeks_exponential,ensemble_selection_4_weeks_exponential,frank_wolfe_5_weeks,nnls_5_weeks,ensemble_selection_5_weeks,Bandit_5_weeks,frank_wolfe_5_weeks_weighted,nnls_5_weeks_weighted,ensemble_selection_5_weeks_weighted,frank_wolfe_5_weeks_exponential,nnls_5_weeks_exponential,ensemble_selection_5_weeks_exponential,frank_wolfe_6_weeks,nnls_6_weeks,ensemble_selection_6_weeks,Bandit_6_weeks,frank_wolfe_6_weeks_weighted,nnls_6_weeks_weighted,ensemble_selection_6_weeks_weighted,frank_wolfe_6_weeks_exponential,nnls_6_weeks_exponential,ensemble_selection_6_weeks_exponential,frank_wolfe_7_weeks,nnls_7_weeks,ensemble_selection_7_weeks,Bandit_7_weeks,frank_wolfe_7_weeks_weighted,nnls_7_weeks_weighted,ensemble_selection_7_weeks_weighted,frank_wolfe_7_weeks_exponential,nnls_7_weeks_exponential,ensemble_selection_7_weeks_exponential,frank_wolfe_8_weeks,nnls_8_weeks,ensemble_selection_8_weeks,Bandit_8_weeks,frank_wolfe_8_weeks_weighted,nnls_8_weeks_weighted,ensemble_selection_8_weeks_weighted,frank_wolfe_8_weeks_exponential,nnls_8_weeks_exponential,ensemble_selection_8_weeks_exponential,frank_wolfe_9_weeks,nnls_9_weeks,ensemble_selection_9_weeks,Bandit_9_weeks,frank_wolfe_9_weeks_weighted,nnls_9_weeks_weighted,ensemble_selection_9_weeks_weighted,frank_wolfe_9_weeks_exponential,nnls_9_weeks_exponential,ensemble_selection_9_weeks_exponential,frank_wolfe_10_weeks,nnls_10_weeks,ensemble_selection_10_weeks,Bandit_10_weeks,frank_wolfe_10_weeks_weighted,nnls_10_weeks_weighted,ensemble_selection_10_weeks_weighted,frank_wolfe_10_weeks_exponential,nnls_10_weeks_exponential,ensemble_selection_10_weeks_exponential,frank_wolfe_11_weeks,nnls_11_weeks,ensemble_selection_11_weeks,Bandit_11_weeks,frank_wolfe_11_weeks_weighted,nnls_11_weeks_weighted,ensemble_selection_11_weeks_weighted,frank_wolfe_11_weeks_exponential,nnls_11_weeks_exponential,ensemble_selection_11_weeks_exponential
2025-07-15,104161.247,120019.62,120618.777422436,118515.1086202682,123264.09714217154,129210.02064000002,119316.65962821244,110534.5904759045,124482.70117284806,125890.09,122572.3308415411,126915.94,87658.27910971141,123682.76927584401,106240.703125,104891.2578125,117587.52958026249,106240.703125,116218.93159974384,117645.23266835611,115938.78852262878,118515.1086202682,113919.28325407687,116019.31660916247,114182.25064232576,114918.67548298613,116157.83639620233,114552.0588914541,114552.73934238448,116090.51783047584,114455.46704182783,104891.2578125,112970.07405282049,115305.03818560478,113124.38902207185,113992.98373807137,115394.96652971767,113394.02256633507,114977.13656305546,118798.07976933921,114956.14087740041,118515.1086202682,113631.25921745002,116758.85260379533,113873.3185273069,114248.05432793853,116493.95477454548,114142.95207157012,114389.79093981363,118681.32959196609,114405.28561065774,104891.2578125,113178.89895522698,117732.21030441613,112931.4357221722,114032.67737759807,116721.04210875419,113558.45657179542,114614.9505953524,119568.31176173849,114939.79998205695,104891.2578125,113506.85141069793,118557.05732119926,113003.07898727848,114228.87029063446,117147.18408393819,113558.45657179542,116277.27511091565,120346.68337602634,116716.87278420343,104891.2578125,115207.10479275556,118299.15385471801,115379.78281974816,114883.7142911519,117518.62305902556,114964.74856657695,115953.50571738568,118545.27175422871,115151.98333054686,104891.2578125,114910.03744294052,116589.07578641729,113814.89336609161,114934.26391088976,117399.50131352132,115064.9232714421,114798.28809801495,115945.6186304199,114924.081330664,104891.2578125,114267.15534864119,115311.20315069273,114696.17798894685,114779.00172795223,116999.87520249441,115064.9232714421,114423.25738101391,113823.14995312005,114857.66590876316,104891.2578125,113647.89838472746,113371.31117346158,113751.57314547549,114786.59566306564,116825.4717235651,115064.9232714421
2025-07-16,110076.16,116710.57,116063.06992900526,117888.04048625065,118447.4182134709,131983.3888,115597.19790372971,126834.10383890141,124455.85728393568,129947.02,147699.3445696331,114147.06,92210.14147980642,122006.62530592794,94318.3828125,102392.953125,118046.74533321075,94318.3828125,112420.64903115443,115720.88767732619,112096.34126244049,102392.953125,110040.26868107947,116286.94396685708,109376.0041653572,110820.78177855344,115397.29594524324,111456.27959339289,110449.96393008891,113942.0046863238,111066.68031816365,102392.953125,109428.36826706663,115523.39211603133,108704.7971027977,110011.1286100941,114476.03052356651,110713.32236346125,111134.01441735185,117443.06246812969,111066.68031816365,117888.04048625065,109941.91099934309,117370.30525901582,109509.3126460716,110416.24353123436,115799.85204546567,110713.32236346125,109925.83943310042,116790.47423549568,109201.35843710104,102392.953125,109418.10171293688,117480.15174926362,108075.84348474658,110053.93093964978,115736.76560498153,110713.32236346125,110120.9792187982,118357.81400654072,108760.78508061291,102392.953125,109575.97121560645,118493.72923244305,109413.16168285064,110073.34358882219,116238.58235974536,110328.81901524696,111333.56063133694,116977.54730932794,109781.59394727957,102392.953125,110046.42181979312,116091.04228867716,109018.51303256836,110570.29385231207,116130.27178219982,109585.86178531533,112412.60256226733,116109.5649169881,111727.19163077149,102392.953125,111242.52253235997,114412.4738177171,110676.57714701265,110941.43022112489,116046.52745537514,110257.06884787482,110357.60331473562,112252.47797211568,109651.87388118409,102392.953125,109504.54473891901,111666.82222854333,107943.0363934362,110729.20561055708,115565.76610112577,110641.57219608911,110118.44730767925,110882.29590813724,110991.80502153609,102392.953125,109109.81452435881,110407.80136380366,108534.58868761518,110664.94737428337,115340.35830151488,110257.06884787482
2025-07-17,114246.588,116743.59,117667.66013342081,119155.15869914199,118517.44002393875,130868.25064,113808.84854398531,130099.75925052776,124264.6702835606,132003.36,146640.14172890678,87590.73,98799.4376487622,122754.42646399561,101550.5859375,109421.5234375,117992.37216524934,101550.5859375,114478.55537051111,116620.18161500068,114138.63348400674,109421.5234375,112405.65484322728,114694.42909093632,112531.24492393821,113228.36692056872,116176.63527462646,113866.97385531628,113727.44945736937,115950.92077358955,113449.37072893821,109421.5234375,112590.22396972429,114792.73346299163,112585.29772084298,113064.569070587,116001.62270851908,113492.16730769724,114314.9366568806,118489.5260680393,113912.87716996878,109421.5234375,112926.35758662783,117046.20403890975,113458.25780599937,113323.61271043797,116953.36456249535,113955.6737487278,112148.41776135548,116705.98194043129,112385.30142625063,109421.5234375,112088.74401977964,115891.21292763102,112173.9921377297,112883.82127893592,116593.32461458298,112802.9045526287,113170.00653260667,119544.46603477022,112916.93117641052,109421.5234375,112912.59221177603,118879.60044678161,113074.13089224386,113168.77243725897,117417.94874033962,112802.9045526287,113546.3463748942,118361.92157922324,113651.66395705627,109421.5234375,113008.26107909609,117515.62968392797,112460.53965498196,113252.02091956821,117637.86570587668,113449.37072893821,114278.0615157788,117121.71610714609,113220.42464739493,109421.5234375,113477.09395860671,115589.22660608226,112573.9584710854,113713.4774947435,117322.56019270528,113449.37072893821,111983.84069012842,113629.29238418392,112207.06925914076,109421.5234375,112800.28739314,113973.56460206985,111737.74560543004,113598.13619232012,116987.48537871755,113449.37072893821,112304.04350145234,113232.96134076841,110802.17744228648,109421.5234375,112692.29350233938,113571.71205838543,113316.25819354397,113495.77862280176,116873.70117051626,113449.37072893821
2025-07-18,106635.604,113540.15,115527.66223076425,117161.04581022346,119218.45287238277,133151.27296,114969.54076702856,125132.88316405422,121835.61270774515,134008.48,126719.74438588167,77537.25,99710.4533097792,121080.70886017005,95652.3359375,104241.265625,114632.4574295353,95652.3359375,111294.90128731985,114219.38732793888,111071.5120896535,104241.265625,109027.16214460557,112200.83443155361,109621.55467658058,110125.90722623622,113888.70724564491,110103.84172548683,110712.86941758089,113309.03395368851,110123.67447347469,104241.265625,109120.84713091078,112175.49454634161,109212.55802479485,110015.49188551039,113512.27881674792,109342.40233740224,111728.31299587095,115780.03404039981,111763.12638099596,104241.265625,109876.05962864502,113910.63804138606,109418.78900087692,110378.29173692525,114255.49882485974,110719.06935335461,108548.2352982279,113566.12583855513,109175.83685729589,104241.265625,108380.49640859247,112606.94283969127,108617.16314491493,109943.62770577596,114041.0878775125,109156.004109308,109415.82197223886,116334.24121248958,107731.79338121382,104241.265625,108806.18134984639,114815.45935109796,109584.8335090816,110205.11427728132,114734.53083896823,110532.6711252604,110393.63019200816,116566.56802398755,109131.68009539216,104241.265625,109687.38039390049,115160.20836133124,108341.68593454716,110347.3258600975,114981.58676837495,110123.67447347469,112214.71052054534,115968.76992453965,110791.04560305149,104241.265625,111087.28515402331,113488.16006082833,109823.37523888482,110761.05026912066,114862.89150055953,110123.67447347469,109161.83696533093,111267.82882810233,107520.68571126462,104241.265625,109325.33739066799,111039.11775312405,108833.12509412176,110638.52464127596,114417.54768106743,110123.67447347469,109148.11153280357,110821.39435048557,108287.97686172446,104241.265625,109126.02816971981,110154.10814010513,108982.93793867677,110559.37550376469,114258.09180849354,110123.67447347469
2025-07-19,72052.098,94412.234,88211.35550811031,93719.5704837952,93278.91012283537,97464.88975999999,90406.39357622678,86377.73724145084,83170.91372205832,96380.08,70779.43325009625,37745.992,56620.67032666988,83973.04129965982,73483.3203125,88654.9140625,82311.9636235602,73483.3203125,87093.27537623918,89525.81659674898,87120.27433956445,88654.9140625,87481.98826929607,90067.35980109582,87767.93404513865,87902.63079796596,90855.9095809626,88145.66537777873,86530.31464566276,87693.7168362461,86817.34014658826,88654.9140625,87303.27437119815,89053.74846308526,88208.49095611638,87681.17429321932,89605.16342769818,88647.98236643287,86686.97043787153,89255.95850151333,87602.62257016399,88654.9140625,87203.6403067474,90046.17967313658,88208.49095611638,87583.0659117519,89951.75964523831,88345.04817345669,84710.7175372013,87224.4363202103,84994.69512347199,88654.9140625,86019.39542060118,88309.4548594784,86983.71712222414,87136.55118521588,89392.84765910055,87664.38264784041,83431.29210862945,87482.54784638545,82603.44474329126,88654.9140625,84744.9646678199,88364.2238058383,84984.82874618904,86671.7170653774,89353.21457638519,86941.92580260232,82812.5607543715,85898.29685007579,83147.48192946072,88654.9140625,83184.1031117717,85900.62612229897,84069.55757386546,85949.57140790485,88493.28695127738,86397.81749432636,85492.31248560113,88712.99685335995,84623.8701488658,88654.9140625,85648.51907036417,87922.74406753397,84926.80434184198,86234.11890374092,88699.76821753506,86397.81749432636,84295.10165596509,86039.43549535784,83566.69617285492,88654.9140625,85108.27051723065,86646.54232465227,85487.37565384469,86109.8061606824,88506.3224198132,86397.81749432636,83399.79946264374,84595.6556575065,82338.37430897972,88654.9140625,84303.65814473468,85172.98815457129,84268.29732646832,85983.11678474434,88253.40271914576,86397.81749432636
2025-07-20,83651.907,88642.15,93684.44532700535,94650.28443070258,92276.81554401305,96835.80804000002,92070.42505534162,62253.913260337984,66485.85646583966,92433.914,47639.57813975451,51416.33,45821.45444841325,71015.95194777404,76578.5390625,72104.078125,76260.63603144545,76578.5390625,78808.84073860967,80338.59907408906,79546.88547558308,72104.078125,74670.19616118041,76664.57444628581,75156.64588848675,77422.41832649929,78997.44796216348,77943.04491415451,80856.81842526067,81571.32275421984,81522.33295455726,72104.078125,77150.17754956613,78255.10866647768,77784.5075650613,79034.28049540045,80090.21606204758,79814.41984030501,80052.28273011434,82319.55688420685,81046.65348418796,72104.078125,77275.44573104527,79689.3716981915,78858.13643676142,78774.9821954119,80472.36931498427,79814.41984030501,78295.35014044122,80691.16028460191,78844.93094451819,72104.078125,76728.8774587327,78569.05910691497,78028.6175408277,78534.19215206592,80255.22461841753,79814.41984030501,77898.72567197567,81207.46051596849,77573.6982781752,72104.078125,76295.50065421272,78962.0448632664,76900.52387285804,78635.76000199451,80538.95130649242,79759.95504403547,78840.05231904845,81403.03262700143,79107.60826952472,72104.078125,77712.7294993056,80058.3900319199,78291.29486583424,78726.66052062645,80724.51524210519,78899.39574078773,82572.39951168798,85223.5502007895,81441.59551963981,72104.078125,81498.82416485612,84561.67238428321,80788.5333834656,79194.41368926447,80893.5261346745,80077.09716531154,81056.13240578103,82592.02508615264,80970.9304018903,72104.078125,80504.83363839776,82415.5024682571,81678.69887104117,79134.68176607795,80690.57604607656,80077.09716531154,80809.48921287082,81627.84916400252,80866.64730468464,72104.078125,80333.43510955486,81307.3910503739,79509.1006427682,79105.64315501775,80599.9545834836,80077.09716531154
2025-07-21,105383.873,102498.59,103820.03498139074,112778.96630799427,100473.94201413679,122760.35164000001,117639.71779093123,93919.79889785839,117550.14469446424,126824.52,111961.44159180582,135662.77,88849.98506539444,115437.39690291179,108206.9609375,99119.9453125,110500.30459662587,108206.9609375,109189.04659975879,110794.22708042541,109057.57171461535,99119.9453125,107953.20588171441,110020.8681632476,107662.82686546768,108306.76917639017,110351.3452595186,107257.11720987063,110713.49723155108,111128.54017340562,110616.0203790201,99119.9453125,109261.46602665591,109925.05435978339,108561.36152932624,109361.86844977833,110295.93521409322,108809.4666219708,110602.09445406278,112106.6228143939,110616.0203790201,99119.9453125,109556.82528149315,110846.10266614522,108997.25151046587,109390.98053942352,110760.09541243753,108809.4666219708,110665.72596674404,112537.37223871148,110616.0203790201,99119.9453125,109643.76793651392,111118.76320864665,108991.15225816128,109507.8332049698,110906.74040843034,109242.18165173271,111234.66561044188,113668.35320087406,110060.05937218537,99119.9453125,110330.21134528221,112324.801292391,109442.16502270226,109646.03312307969,111308.42577603042,109242.18165173271,111701.80855964254,114782.28136218511,111708.64940932822,99119.9453125,110859.04074686294,113402.06188223082,110331.88638111393,109839.82233019824,111612.2940580919,108815.5658742754,111826.72754508117,113852.94944581516,111350.9464132076,99119.9453125,111818.27397514955,113512.78014690588,110457.17295922311,110181.8414137651,111768.15181964118,108815.5658742754,111390.375225655,113009.2052276759,111355.21179875365,99119.9453125,111385.98338627664,112828.69301977588,111150.19156410407,110379.68653082116,111823.48608171073,108815.5658742754,111733.1255805022,112039.1660042457,112412.5207478045,99119.9453125,111295.03516480565,111568.75143774881,111401.09587281256,110379.59903355478,111716.8019832877,108815.5658742754
2025-07-22,106768.983,111500.01,109237.29584925302,113250.05495736099,115941.2169440726,122977.50436,109549.9785234084,110412.80505169353,110786.07469718419,129229.05,128417.4159119933,125309.94,77158.8343940394,107483.37895330618,103817.4375,107542.78125,112174.25137198744,103817.4375,110377.08533495889,111643.68375396475,110402.15155735929,107542.78125,109211.57016558484,111574.2072183303,109003.60076852811,109744.72409290966,111390.60713730512,109344.70896576106,110749.97405224686,111371.14218802858,110959.74105069262,107542.78125,109491.02831748904,110843.34760913445,109370.10649480869,109984.94397265915,111008.86754807024,109570.4585925618,110505.723772008,111404.03193859052,110224.75423593071,107542.78125,109502.1728499881,110961.90046639282,109003.60076852811,109909.0291169284,111025.9913611068,109570.4585925618,110789.97403927642,112842.19530480061,110305.44540732373,107542.78125,109735.07549638653,111960.28945156756,109547.50381623727,109934.11904180661,111454.3030968773,109724.90113766583,110528.75316424321,113154.15318571897,110667.66234722521,107542.78125,109721.37256700607,112631.67813211602,109443.85786851968,109916.53584586679,111675.32396269057,109724.90113766583,110287.31419607381,113596.95420227633,110118.46388127946,107542.78125,109593.50693555147,113223.07534542587,108920.93423493435,109832.38132234817,111774.57336688595,109724.90113766583,110802.19262107313,113475.47180764732,110002.0366090301,107542.78125,109815.42471790587,112232.73173974085,109804.24255523378,110022.70485634095,111777.09586851644,109275.7288777915,110475.49910868601,112070.48553881439,110821.56220764478,107542.78125,109609.20038508665,110918.06961322192,109816.3195338785,110013.09671483995,111629.24615056274,109275.7288777915,110589.73549328584,111078.92788119127,110716.62669142426,107542.78125,110082.5092737223,110184.44116546956,110015.7287043563,109972.46737185991,111413.23953781027,109275.7288777915
2025-07-23,104560.669,106842.15,109818.95502842942,115475.84814166218,108570.22693580679,120639.53964,115248.77100766491,114673.17441084092,107665.38074981295,124932.46,122694.86062226226,91727.0,75207.87337783212,107225.72700531223,94619.0234375,103767.4453125,107940.56233630824,94619.0234375,105294.14277763733,106817.72918479174,105913.93477221309,103767.4453125,103912.02879615634,106010.93433769478,103394.30754062605,104371.95117925492,106846.25050610601,104883.40290444446,105324.31854565092,106183.44391535179,105042.65649840358,103767.4453125,103953.07546988332,105114.47958582935,103576.48549373017,104378.16178552693,106020.53356257228,104963.02970142402,104978.28112681679,106177.02889362688,105478.29563530834,103767.4453125,103903.49506006524,105161.89238817527,104012.12463063495,104337.63435119827,106056.39616460315,104963.02970142402,104895.56572359287,107570.19189074975,105251.196830754,103767.4453125,103931.86776170148,106138.39788360042,104054.4016886155,104349.0581717947,106470.66657375454,104447.7637675397,104034.65738382476,107350.67705065475,104287.12400660895,103767.4453125,103510.29963012633,106354.29135551563,103771.85807272464,104214.88423293114,106553.18779875274,103909.57347451035,104050.3160303525,108322.19945085961,104381.50477736312,103767.4453125,103382.67072790343,107102.93314015651,103284.18527205024,104115.92475671251,106735.75972688006,103909.57347451035,103932.7489646263,106916.39101293203,103733.18518141075,103767.4453125,103016.19534907144,105517.48210164589,103290.86593999894,104082.33918768328,106458.50319310959,103909.57347451035,105408.67095198807,107328.99140780128,104809.3460847845,103767.4453125,104282.48696217586,105573.9554258943,104005.91302157022,104178.3239534188,106418.3985704137,104197.74060384033,105133.16125887459,105965.08962607563,105728.23247063803,103767.4453125,104293.16711840828,104772.33255581895,103773.4707527833,104174.83308675981,106265.63406585567,104443.63067518975
2025-07-24,114888.259,111954.375,114133.00737637629,116517.2437440145,112781.02149381382,129627.05436000001,114346.61108733353,115980.8496036652,114496.63652649488,126807.08,119334.48790494206,77764.13,86516.30631453187,115002.36582997885,96955.0234375,101890.0234375,110273.74780357676,96955.0234375,106286.12956885307,108944.06077198937,106209.30563573854,101890.0234375,106322.48715840469,109530.82796121627,106419.2721888569,105838.39918171772,109851.33422111094,105819.49310979818,108043.347770413,109542.01950147684,107408.11586723264,101890.0234375,106950.0507650186,108724.67817154218,106687.08394998184,106651.7422982878,109335.50715248895,106670.3041061077,107777.79012419119,109464.00381255944,107190.43154104783,101890.0234375,106869.94653002168,108650.17663765146,106800.61901510746,106623.17180024547,109256.21981666575,106670.3041061077,107498.75692560711,111118.59908994258,107991.11510241723,101890.0234375,106659.81314445434,109545.30816334678,106880.80648916712,106771.38990139247,109815.62606220158,106670.3041061077,106317.44064992738,110439.25545913121,106955.43154104782,101890.0234375,106186.51894119012,109938.1581472545,106217.61977992288,106597.04192377003,109866.97874367067,106452.61977992288,107304.44173331995,113012.26801900908,107338.46698604689,101890.0234375,106748.80487419222,111606.2197750324,106469.399623797,106673.04007687252,110330.07929914106,106452.61977992288,107979.55528987451,111524.55145620683,108101.34077741895,101890.0234375,106793.94263143385,109884.62765456547,107024.78461741898,106832.44229810608,110130.25232363229,107035.61901510746,108764.85002723282,111244.7540476415,107948.31097931875,101890.0234375,107336.51324512553,109525.18519445593,106278.58397885048,106986.46257223375,109836.7863965619,106435.3041061077,107142.73421145379,108536.50174066491,106410.32691446008,101890.0234375,106431.50617248181,107662.68849272685,105608.13487321313,106923.49487615975,109601.50389960807,106339.08471479725
2025-07-25,106863.132,106146.66,106027.29172536015,115195.19594856305,103925.89802512582,122699.28155999999,107589.51415210978,116095.08874319351,121022.6754117302,128379.3,103780.22007299859,99062.8,86086.51529068856,120537.86288903453,97502.65625,103158.2578125,109147.28052542027,97502.65625,105956.47711623121,109864.04669337912,105449.6896882992,103158.2578125,104946.8097857671,109125.65242261559,104508.19006418929,105365.86860229139,110105.56378608785,105077.45062956275,107231.60743147487,108838.99659184273,107080.24171596633,103158.2578125,105655.53131170262,107362.06629617118,105637.23848474002,105875.82068716708,108557.4429412661,106039.24654246098,107106.70573159806,108420.16300722334,107000.40332795349,103158.2578125,105775.2044131879,107060.16610574041,106073.80535251161,105943.28257438671,108170.59991112759,105761.7475204054,106726.4079359395,109516.1819719638,106692.27246076254,103158.2578125,105493.5470166875,107770.28124936449,105765.67448532065,105907.76582014537,108397.96267114193,105761.7475204054,106593.57819794274,109477.09050067182,107000.40332795349,103158.2578125,105994.39992681204,108912.25224595725,106294.52210006288,106029.53535138699,108714.31357896494,106206.4990501135,106999.25556479918,111293.55821906027,106374.49853576002,103158.2578125,106272.46818473435,110295.94386876718,105305.59587281811,106122.3175384412,109012.31577075546,105769.93218234193,107009.11341876452,110515.47663243022,106791.12294049124,103158.2578125,105967.81942409145,108921.60404514917,106002.90268763411,106117.6267173943,108825.58899338337,106206.4990501135,106885.80366284755,109758.64014735128,106744.35462472087,103158.2578125,106074.64664088526,108692.46720030942,105475.80780509659,106209.66096811158,108640.17945950675,106343.11971263065,105715.4820566022,107375.55399931545,105426.93050397378,103158.2578125,105241.95695236202,106642.613167447,105051.86575219408,106098.22128926546,108376.28333853817,105769.93218234193
2025-07-26,86392.732,92102.1,93383.87163002213,87458.39470955684,94932.52170038148,99830.28139999999,88618.12953981815,87683.91228132599,95188.5524944792,101624.81,76545.17739509104,49335.14,63916.272489164476,97420.705823811,72249.5234375,88401.546875,85912.72963091002,72249.5234375,87095.48798248009,90767.77309236609,87105.07688686361,88401.546875,85178.85344227527,89282.55466189854,84871.11086519534,86608.53029534365,91709.27241830394,85996.27269990223,86331.9116837008,89244.01319950412,85795.9103564769,88401.546875,84902.16266066598,87895.50382014157,85194.30160898007,86169.20838351974,89891.37646810415,86495.33599564567,85818.39180415595,87085.50516648496,85247.80109304932,88401.546875,84707.24739064604,86084.71776930039,85415.33631876677,85899.52939791585,88405.39362830346,85358.08927076843,86138.30657771809,88710.42805445811,85947.2267322181,88401.546875,85078.17502937985,87422.90385190409,85108.3644249583,86004.52012514012,88843.1976800548,85358.08927076843,85331.04142571936,87944.62898140363,85026.76638326261,88401.546875,84510.43574247905,87122.08124199079,84187.90407600281,85882.90584437459,88693.48453110362,86127.23324398272,84636.83361383667,88839.83347505593,85792.12073459325,88401.546875,84171.45356781175,88057.91406986187,84777.0415374525,85777.88756490675,88893.38595336035,85947.2267322181,84064.9231147896,87247.00193363859,84385.23185813987,88401.546875,83560.0691006191,86703.82124135029,84385.23185813987,85458.65760569206,88457.34983376956,84957.0480492171,85291.6161306059,88371.9920934957,85297.76523745788,88401.546875,84342.98534714984,87214.77529184628,85268.9523274181,85630.00949267404,88549.49695349847,86229.3922998593,84130.55305621432,86134.2637563454,83854.17037138644,88401.546875,83593.86673736977,85557.92414192781,82851.79974580937,85606.13141570592,88366.42252565271,86229.3922998593
2025-07-27,79110.459,85552.89,86976.50394295515,88619.98809835206,87102.81490924189,104131.35904,87473.673569267,86816.11773770893,94350.87134678458,101694.805,91897.45423531132,96850.59,73199.55393009371,96329.68486184374,77154.4296875,88729.015625,89791.98373643724,77154.4296875,89697.62306748386,95538.70081856998,88818.29680422891,88729.015625,87893.15445470842,95507.18207457659,86532.141143762,89345.55817941093,95873.54250589323,87890.42596411919,89124.88302319487,91832.89772670591,88334.82305425814,88729.015625,87278.34666409313,91183.01941806884,86987.31451166356,88440.04402087425,92395.88815392209,87712.74381187613,89014.33993817892,90140.38849305327,88249.3898045303,88729.015625,87415.94726344415,89408.93709114457,86719.60709634048,88312.64570750209,90964.53226915159,87161.57305294757,88910.2251610762,91515.4659508797,88717.10762621865,88729.015625,87422.42121371209,90515.02560122802,86716.39562184484,88311.76947653596,91267.21903367134,87161.57305294757,88755.10962488697,91542.15190203968,88517.09721985339,88729.015625,87685.4286718475,91171.17503500523,87070.76744890377,88284.0679422185,91307.13230004536,87712.74381187613,88909.4954513066,92602.01002471689,87421.92780146709,88729.015625,87954.42397225421,92227.67628341715,87070.76744890377,88222.87416426526,91413.13287936221,87900.20976445462,88256.12715230975,92180.62355071522,87268.70344136044,88729.015625,87564.23276092252,91693.41003658801,87336.49455173925,88321.15579242248,91385.29969235923,87349.03900552604,88877.67019079167,91797.53925624372,86947.84813787231,88729.015625,88681.55099460843,91539.25868062556,87644.20969299582,88246.8326456855,90988.6296998611,87821.94861419762,88277.1336305275,90425.54333066242,87710.88396688383,88729.015625,87895.97993368778,90391.04886095363,87710.88396688383,88222.3997805941,90807.93553094844,88173.10896676092
2025-07-28,93914.199,102072.06,103850.36842020678,111726.0962019971,102862.20176449217,125704.38160000001,101844.41088021718,111681.07072164901,115297.11457010037,131032.43,137630.9812215318,118147.55,105483.59890553521,115831.69910109944,105025.0859375,95567.9921875,112250.46937162193,105025.0859375,105621.31726145826,111985.77993289675,104273.4404207002,95567.9921875,106904.40271359627,115091.50236188149,105221.9779730431,107129.15180425937,113976.60414783393,105473.42180239526,107768.23843952421,110398.45865977056,107109.01898177133,95567.9921875,107215.0362163763,110964.78030508904,106507.99690238146,107025.23065132194,110969.35699394003,105842.36426438134,109084.89242491037,110256.2451048518,107999.00199427639,95567.9921875,107788.70346734204,110025.35136674615,106902.3957706056,107408.07268066147,110074.83925301686,106292.70206200038,108321.38940315279,111013.71407463338,106958.33470000052,95567.9921875,107608.8218034374,110843.68717864237,106236.76313260547,107351.5728318142,110346.07310147611,106292.70206200038,108590.3132378337,111574.86204354926,108449.33979189544,95567.9921875,107907.7826782583,111202.94208485389,106236.76313260547,107354.81223761274,110406.65036734518,106292.70206200038,109350.16538508306,112867.84240228112,108949.17659522848,95567.9921875,109288.95765618261,113286.5829197451,107953.75564761451,107701.28615464743,110944.51398710962,106292.70206200038,110227.67435631763,114077.52394408564,109435.38264655718,95567.9921875,110392.04846819912,114411.37097591748,108985.04484893812,107983.39667312554,111336.07163570874,106958.33470000052,109689.62761088129,110801.57744429293,107377.34829966832,95567.9921875,109258.89815801533,110507.551433438,106937.85105537226,108179.41634915011,110604.92746253122,106958.33470000052,108705.50525190939,109669.48717770891,107377.34829966832,95567.9921875,108472.59219650178,109424.79272319915,106927.01050204926,108120.90515626181,110446.00905395129,106583.3000437248
